slot_id,domain,query_id,locator_url,http_status,error_summary,raw_body_file,raw_body_sha256,retried_attempts,terminal_condition
MINISTRY-01,moh.gov.vn,DQ-IMPL-02,site:moh.gov.vn quy hoạch chính sách AI y tế,200,OK,raw-artifacts/search-MINISTRY-01-moh.gov.vn-DQ-IMPL-02.body,7C40883BA6B63B975CD158F62E4F4D4D1ED793CDB6611F4865C3695FB603B6A2,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-01,moh.gov.vn,DQ-IMPL-02,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/thuc-ay-nghien-cuu-ao-tao-va-ung-dung-tri-tue-nhan-tao-trong-linh-vuc-y-te-tang-cuong-oi-thoai-chinh-sach-va-ket-noi-cac-ben-lien-quan?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-02-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-02,https://adminmoh.moh.gov.vn/en_US/web/guest/hoat-dong-cua-lanh-dao-bo/-/asset_publisher/TW6LTp1ZtwaN/content/quy-hoach-tong-the-nganh-y-te-toi-nam-2045-am-bao-hien-ai-cong-bang-va-hieu-qua?inheritRedirect=false&redirect=https%3A%2F%2Fadminmoh.moh.gov.vn%3A443%2Fen_US%2Fweb%2Fguest%2Fhoat-dong-cua-lanh-dao-bo%3Fp_p_id%3D101_INSTANCE_TW6LTp1ZtwaN%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Drow-0-column-2%26p_p_col_count%3D2,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-02-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=168111&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-02-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-02,https://moh.gov.vn/index.jsp?pageId=5803&aid=167259&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-02-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-02,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/ai-trong-benh-vien-nguoi-benh-uoc-loi-gi-?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-02-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-01,site:moh.gov.vn trí tuệ nhân tạo y tế,200,OK,raw-artifacts/search-MINISTRY-01-moh.gov.vn-DQ-IMPL-01.body,FB41116469292B154B2D71F0194E7C50979C79987A089C3927EEEBE6585E4810,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-01,moh.gov.vn,DQ-IMPL-01,https://moh.gov.vn/index.jsp?pageId=5803&aid=167205&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-01,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-01-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-01,moh.gov.vn,DQ-IMPL-01,https://vnpa.moh.gov.vn/bac-si-ai-va-bai-toan-nhan-luc-y-te-hop-tac-giua-cong-nghe-va-nhan-van/,200,OK,raw-artifacts/doc-MINISTRY-01-moh.gov.vn-DQ-IMPL-01-pos3.body,F352D92B0A97F0F49E1E1A8631E831BC2601FE2CC201734798EB4CAD374378F9,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,site:moh.gov.vn hướng dẫn triển khai AI bệnh viện,200,OK,raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-IMPL-04.body,929E2C7B3C0AF937F51B142ABDF7E92610835FBA11C438BC1CE0803719ED68FB,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/ai-trong-benh-vien-nguoi-benh-uoc-loi-gi-?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/buoc-ot-pha-trong-chuyen-oi-so-y-te-huong-toi-y-te-thong-minh?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=154104&cid=8430,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-04,https://moh.gov.vn/index.jsp?pageId=5803&aid=168227&cid=7262,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-IMPL-04-pos5.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-IMPL-05,site:moh.gov.vn giám sát đánh giá AI y tế,500,"Error: connect ETIMEDOUT 35.245.250.27:443
",raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-IMPL-05.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-EVID-03,site:moh.gov.vn hồ sơ cấp phép AI y tế,200,OK,raw-artifacts/search-MINISTRY-02-moh.gov.vn-DQ-EVID-03.body,6DC700CB2F3D6E5F80FE5E4014FF4FB0CA640C0597FF8F7F7BE15A4317517049,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-02,moh.gov.vn,DQ-EVID-03,https://dichvucong.moh.gov.vn/web/guest/dichvucong/-/dvc/thutuchanhchinh/8.html?_dichvucong_WAR_bytedvcportlet_redirectPage=https%3A%2F%2Fdichvucong.moh.gov.vn%2Fweb%2Fguest%2Fdichvucong%2F-%2Fdvc%2Fthutuchanhchinh%2F8.html%3F_dichvucong_WAR_bytedvcportlet_coQuanQuanLy%3D%26_dichvucong_WAR_bytedvcportlet_tenMaThuTuc%3D%26_dichvucong_WAR_bytedvcportlet_mucDo%3D%26_dichvucong_WAR_bytedvcportlet_cur%3D1%26_dichvucong_WAR_bytedvcportlet_delta%3D10%26_dichvucong_WAR_bytedvcportlet_valueShowHide%3D%26_dichvucong_WAR_bytedvcportlet_hienThiTheoDangLuoi%3D&_dichvucong_WAR_bytedvcportlet_cur=1&_dichvucong_WAR_bytedvcportlet_tthcId=407&_dichvucong_WAR_bytedvcportlet_mvcPath=%2Fhtml%2Fdvc%2Fportlet%2Fdichvucong%2Fxem_thutuc.jsp&_dichvucong_WAR_bytedvcportlet_delta=10,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-EVID-03-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-EVID-03,https://e-services.moh.gov.vn/hoi-dap,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-EVID-03-pos2.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-EVID-03,https://dichvucong.moh.gov.vn/en/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_searchString=&_hoidap_WAR_oephoidapportlet_linhvuc_id=5&_hoidap_WAR_oephoidapportlet_resetCur=false&_hoidap_WAR_oephoidapportlet_delta=75,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-EVID-03-pos3.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-02,moh.gov.vn,DQ-EVID-03,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/buoc-ot-pha-trong-chuyen-oi-so-y-te-huong-toi-y-te-thong-minh?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-02-moh.gov.vn-DQ-EVID-03-pos4.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-IMPL-03,site:most.gov.vn quản trị đạo đức AI,500,"Error: connect ETIMEDOUT 35.245.250.27:443
",raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-IMPL-03.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,site:most.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-TOOL-01.body,BDC7EA8BA937021AAC7735B6A2D6CE8A3A7F3A3768C41B8A62137C570FB22DC5,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos1.body,A13D5A43196ED789D27515B579E14777A7922C74ABD61A3EB305A95A3394A654,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos2.body,6F41951E734C730690E5061E4B9C2DFB272D11BA41720179E56EF832D8B358B7,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/view/3574,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos3.body,22E92B77386C64E028FD4AF14BCD3C92803BB873A03C4397763B02302DEBE1F2,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/3700/1824/10941,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos4.body,41A931F67EC1C9995FC7CC69A48780D0590E5B538CFCB29064DD5F23C13733A3,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-01,https://tthc.most.gov.vn/index.php/ban_b/article/download/926/890,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-01-pos5.body,A6971E3E86D1F9E18C48773EA4AAB376440B77670FA3D0C4BBAC9A4876D87FAE,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,site:most.gov.vn tiêu chuẩn kỹ thuật AI y tế,200,OK,raw-artifacts/search-MINISTRY-03-most.gov.vn-DQ-TOOL-02.body,8B59506BDFA2BF8CE108DE483EDB34F1A8F1B1357A142F6BE48DC2A688F31249,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/view/246,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos1.body,49565816B46F4ECA37DFE057F356941DDBB63A4D6EA78610FB345A067505F122,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/926/890,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos2.body,6343A803464AFB604A97EC95629DB02B423CBD2E222FE15D9614C3065C1884AC,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos3.body,52216805833E60788A2A527121C6A3CBBA00E4BDB0642BA1358908C68BC4C1CE,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/918/884,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos4.body,FB03CAA39E98D2DD52FA6D9240942DAFC7276161E56319BB77CF3DAFA6370403,3,DOCUMENT_PROBED
MINISTRY-03,most.gov.vn,DQ-TOOL-02,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,200,OK,raw-artifacts/doc-MINISTRY-03-most.gov.vn-DQ-TOOL-02-pos5.body,CD7A677BA8823111FE155835CC6DE06E0C2D252D1CA74A2AB1DF1D4706B40AAC,3,DOCUMENT_PROBED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,site:moh.gov.vn khung đánh giá tác động AI,200,OK,raw-artifacts/search-MINISTRY-04-moh.gov.vn-DQ-TOOL-01.body,63C7B05FC0BDCDDC78A69639073BDD0E215177B2CD0981694E016D50E78A565E,3,SEARCH_RAW_RESPONSE_CAPTURED
MINISTRY-04,moh.gov.vn,DQ-TOOL-01,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/-inh-hinh-tuong-lai-ai-khong-chi-thong-minh-ve-cong-nghe-ma-con-giau-tinh-nhan-van?inheritRedirect=false,0,URLError,raw-artifacts/doc-MINISTRY-04-moh.gov.vn-DQ-TOOL-01-pos1.body,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3,DOCUMENT_PROBED
