capture_kind,document_number,depth,requested_url,http_status,transport,raw_file,raw_sha256,raw_bytes,headers_file,headers_sha256,headers_bytes
SEED_LANDING,134/2025/QH15,0,https://vanban.chinhphu.vn/?classid=1&docid=216334&pageid=27160&typegroupid=3,200,OK,raw/seed-01.landing.html,c2ccf920aefb22a470a65cab5f120e2d9d81cdf4fc67377d727b39968e9149e6,80484,raw/seed-01.landing.headers.json,4d6599ddb6ee6e41bf6bd8498dee2c54067cf353fbff1c8f721296d298377ecb,392
SEED_PDF,134/2025/QH15,0,https://datafiles.chinhphu.vn/cpp/files/vbpq/2026/01/luat134.signed.pdf,200,OK,raw/seed-01.fulltext.pdf,53be2f9993e5060cc0ce723fc506d6535c9358978dbbeff11324c8d6236cae69,1060110,raw/seed-01.fulltext.headers.json,ac8843c027d760ed81f3498d58b9aab200aaa2be92f84b006dc4005055cb6c89,905
SEED_LANDING,142/2026/NĐ-CP,0,https://vanban.chinhphu.vn/?docid=218029&orggroupid=2&pageid=27160,200,OK,raw/seed-02.landing.html,2ed4a594a24f358683b6707d44834592aad340210eeecdcc6d1933a754bef667,82876,raw/seed-02.landing.headers.json,88a77c6d7bc539f8e838b67bbf9004ca5a5ad91d7cf6bec940544fb381105382,392
SEED_PDF,142/2026/NĐ-CP,0,https://datafiles.chinhphu.vn/cpp/files/vbpq/2026/4/142-2026-ndcp.signed.pdf,200,OK,raw/seed-02.fulltext.pdf,988fa7091b9f70615b8ae984e7e43b15293eb31398a113c86cc34f26666d5e40,3661910,raw/seed-02.fulltext.headers.json,d692fbb969dbd1f08b1cbaa7939f129803c71120a47f8b60aa9f91e264ca9718,905
SEED_LANDING,05/2026/TT-BKHCN,0,https://vanban.chinhphu.vn/?classid=1&docid=217165&pageid=27160&typegroupid=6,200,OK,raw/seed-03.landing.html,d07f0f918605274476c052f0fe49559b4edceb76b958b2b05b1f3eb9677273c8,82871,raw/seed-03.landing.headers.json,648d2cb149aa2412d729bcf62c4daa03886df28f79aefc956ebbc003b01d0de0,392
SEED_PDF,05/2026/TT-BKHCN,0,https://datafiles.chinhphu.vn/cpp/files/vbpq/2026/3/05-bkhcn.pdf,200,OK,raw/seed-03.fulltext.pdf,45616232b7023fef199cce2d52d5896d1db59b990a74fd40648b262d11490220,2265822,raw/seed-03.fulltext.headers.json,0080a0794b1150e89996821e6ca9fac1cfb40959a7596ee722118d2a24a1faca,905
TARGET_RESOLUTION_ATTEMPT,55/2025/NĐ-CP,1,https://vanban.chinhphu.vn/?pageid=27160&tukhoa=%2255%2F2025%2FN%C4%90-CP%22,200,OK,raw/resolve-04.html,bad254eed0aa40eeb1795d16a96822ffda8a405b326f0524911b1b326f8f0d2c,69608,raw/resolve-04.headers.json,67a5ee20af7c868c2e596f9de5b1784437a883ad2f7bd6b5d6c5f78a8d43e46b,459
