case_id,official_name,official_domain,query_id,verbatim_query,page,requested_url,started_at,http_status,response_bytes,error,body_file,headers_file,body_sha256,candidate_url_count,status
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-IMPL-01,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5C%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20tr%E1%BB%8B%20AI%5C%22%29%20AND%20%28k%E1%BA%BF%20ho%E1%BA%A1ch%20OR%20tri%E1%BB%83n%20khai%20OR%20%C3%A1p%20d%E1%BB%A5ng%20OR%20th%C3%AD%20%C4%91i%E1%BB%83m%29%22&page=1,2026-08-01T07:04:39+00:00,200,210456,,raw/doh-c-01-dq-impl-01-p01.body,raw/doh-c-01-dq-impl-01-p01.headers,8BE5D57283F0160AF8097EC925C1C7053FC0EDEA74F8C635565CD0FA75037DDB,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-IMPL-01,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5C%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20tr%E1%BB%8B%20AI%5C%22%29%20AND%20%28k%E1%BA%BF%20ho%E1%BA%A1ch%20OR%20tri%E1%BB%83n%20khai%20OR%20%C3%A1p%20d%E1%BB%A5ng%20OR%20th%C3%AD%20%C4%91i%E1%BB%83m%29%22&page=2,2026-08-01T07:04:43+00:00,200,210456,,raw/doh-c-01-dq-impl-01-p02.body,raw/doh-c-01-dq-impl-01-p02.headers,6890D264BB3AECDB8BC10A4A81E27B3FF51840F62E639E6ADA17237E2AC39978,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-TOOL-01,"(\đánh giá tuân thủ\"" OR \""tự đánh giá\"") AND (\""đạo đức AI\"" OR \""AI có trách nhiệm\"")""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22t%E1%BB%B1%20%C4%91%C3%A1nh%20gi%C3%A1%5C%22%29%20AND%20%28%5C%22%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%29%22&page=1,2026-08-01T07:04:48+00:00,200,202660,,raw/doh-c-01-dq-tool-01-p01.body,raw/doh-c-01-dq-tool-01-p01.headers,05C9670B04FA6821F4ACB5C645B8F1A9DB685004AB77D8C36B387AAD5D4AF430,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-TOOL-01,"(\đánh giá tuân thủ\"" OR \""tự đánh giá\"") AND (\""đạo đức AI\"" OR \""AI có trách nhiệm\"")""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22t%E1%BB%B1%20%C4%91%C3%A1nh%20gi%C3%A1%5C%22%29%20AND%20%28%5C%22%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%29%22&page=2,2026-08-01T07:04:52+00:00,200,206012,,raw/doh-c-01-dq-tool-01-p02.body,raw/doh-c-01-dq-tool-01-p02.headers,82DC0A42FA34A75BE35A22180D372AE6CF8BD8FE517D0283B4A94FB528390CB9,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-TOOL-02,"(nền tảng OR công cụ) AND (\đánh giá tuân thủ\"" OR \""đánh giá tác động\"") AND (\""AI\"" OR \""trí tuệ nhân tạo\"")""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28n%E1%BB%81n%20t%E1%BA%A3ng%20OR%20c%C3%B4ng%20c%E1%BB%A5%29%20AND%20%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20t%C3%A1c%20%C4%91%E1%BB%99ng%5C%22%29%20AND%20%28%5C%22AI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%22&page=1,2026-08-01T07:04:56+00:00,200,211563,,raw/doh-c-01-dq-tool-02-p01.body,raw/doh-c-01-dq-tool-02-p01.headers,A12A01C57B918FE80B4DECBB136B74F45C5C900FA7BCA913F0EC3276A88804C7,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-TOOL-02,"(nền tảng OR công cụ) AND (\đánh giá tuân thủ\"" OR \""đánh giá tác động\"") AND (\""AI\"" OR \""trí tuệ nhân tạo\"")""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28n%E1%BB%81n%20t%E1%BA%A3ng%20OR%20c%C3%B4ng%20c%E1%BB%A5%29%20AND%20%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20t%C3%A1c%20%C4%91%E1%BB%99ng%5C%22%29%20AND%20%28%5C%22AI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%22&page=2,2026-08-01T07:05:01+00:00,200,211563,,raw/doh-c-01-dq-tool-02-p02.body,raw/doh-c-01-dq-tool-02-p02.headers,2C0CD4B96763EEF0DAE09FDBE4989EBCC2AD29ED6004C1C6DCE19AAEDA50A97C,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-IMPL-04,"(\trí tuệ nhân tạo\"" OR AI) AND (\""theo dõi sau triển khai\"" OR hậu kiểm OR \""giám sát sau triển khai\"" OR \""đánh giá hiệu quả\"") AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5Ctr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%20OR%20AI%29%20AND%20%28%5C%22theo%20d%C3%B5i%20sau%20tri%E1%BB%83n%20khai%5C%22%20OR%20h%E1%BA%ADu%20ki%E1%BB%83m%20OR%20%5C%22gi%C3%A1m%20s%C3%A1t%20sau%20tri%E1%BB%83n%20khai%5C%22%20OR%20%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20hi%E1%BB%87u%20qu%E1%BA%A3%5C%22%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%20OR%20%5C%22S%E1%BB%9F%20Y%20t%E1%BA%BF%5C%22%29%22&page=1,2026-08-01T07:05:05+00:00,200,219509,,raw/doh-c-01-dq-impl-04-p01.body,raw/doh-c-01-dq-impl-04-p01.headers,FD66349BE37118749C5DD5B1570709245EE53851B4DA7DAB9C83FBD9DA924F7B,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-IMPL-04,"(\trí tuệ nhân tạo\"" OR AI) AND (\""theo dõi sau triển khai\"" OR hậu kiểm OR \""giám sát sau triển khai\"" OR \""đánh giá hiệu quả\"") AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5Ctr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%20OR%20AI%29%20AND%20%28%5C%22theo%20d%C3%B5i%20sau%20tri%E1%BB%83n%20khai%5C%22%20OR%20h%E1%BA%ADu%20ki%E1%BB%83m%20OR%20%5C%22gi%C3%A1m%20s%C3%A1t%20sau%20tri%E1%BB%83n%20khai%5C%22%20OR%20%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20hi%E1%BB%87u%20qu%E1%BA%A3%5C%22%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%20OR%20%5C%22S%E1%BB%9F%20Y%20t%E1%BA%BF%5C%22%29%22&page=2,2026-08-01T07:05:09+00:00,200,222861,,raw/doh-c-01-dq-impl-04-p02.body,raw/doh-c-01-dq-impl-04-p02.headers,408BFDFD104C3810E229D6E0C4F08CAB6B12F2A2D80A34A3ABDE04F4C0023408,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-IMPL-05,"(\trí tuệ nhân tạo\"" OR AI) AND (\""báo cáo sự cố\"" OR \""quản lý chất lượng\"" OR kiểm toán OR thanh tra) AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5Ctr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%20OR%20AI%29%20AND%20%28%5C%22b%C3%A1o%20c%C3%A1o%20s%E1%BB%B1%20c%E1%BB%91%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20l%C3%BD%20ch%E1%BA%A5t%20l%C6%B0%E1%BB%A3ng%5C%22%20OR%20ki%E1%BB%83m%20to%C3%A1n%20OR%20thanh%20tra%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%20OR%20%5C%22S%E1%BB%9F%20Y%20t%E1%BA%BF%5C%22%29%22&page=1,2026-08-01T07:05:13+00:00,200,218586,,raw/doh-c-01-dq-impl-05-p01.body,raw/doh-c-01-dq-impl-05-p01.headers,79E094EF9CF36B7FDB6CFD4D195C3A3D6DA33CE1F19CB81C3A737F0852FCBA4B,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-IMPL-05,"(\trí tuệ nhân tạo\"" OR AI) AND (\""báo cáo sự cố\"" OR \""quản lý chất lượng\"" OR kiểm toán OR thanh tra) AND (y tế OR bệnh viện OR \""Sở Y tế\"")""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5Ctr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%20OR%20AI%29%20AND%20%28%5C%22b%C3%A1o%20c%C3%A1o%20s%E1%BB%B1%20c%E1%BB%91%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20l%C3%BD%20ch%E1%BA%A5t%20l%C6%B0%E1%BB%A3ng%5C%22%20OR%20ki%E1%BB%83m%20to%C3%A1n%20OR%20thanh%20tra%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%20OR%20%5C%22S%E1%BB%9F%20Y%20t%E1%BA%BF%5C%22%29%22&page=2,2026-08-01T07:05:17+00:00,200,218586,,raw/doh-c-01-dq-impl-05-p02.body,raw/doh-c-01-dq-impl-05-p02.headers,576305F72138B82517FCDD16C147D33443A4E510A84C9C7443CB13AD072334EF,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-01,"(\đạo đức AI\"" OR \""quản trị AI\"") AND (kiểm toán OR thanh tra OR giám sát)""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5C%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20tr%E1%BB%8B%20AI%5C%22%29%20AND%20%28ki%E1%BB%83m%20to%C3%A1n%20OR%20thanh%20tra%20OR%20gi%C3%A1m%20s%C3%A1t%29%22&page=1,2026-08-01T07:05:22+00:00,200,199629,,raw/doh-c-01-dq-evid-01-p01.body,raw/doh-c-01-dq-evid-01-p01.headers,288F098672E610D460009DE16B8E236ACBAA374BE8E02639F921F92F5F1F7408,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-01,"(\đạo đức AI\"" OR \""quản trị AI\"") AND (kiểm toán OR thanh tra OR giám sát)""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5C%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20tr%E1%BB%8B%20AI%5C%22%29%20AND%20%28ki%E1%BB%83m%20to%C3%A1n%20OR%20thanh%20tra%20OR%20gi%C3%A1m%20s%C3%A1t%29%22&page=2,2026-08-01T07:05:26+00:00,200,196277,,raw/doh-c-01-dq-evid-01-p02.body,raw/doh-c-01-dq-evid-01-p02.headers,1B4D7017DBAED53F02EDB0F98D904CD7E15883719FE434A17D571F2FBD03DD63,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-02,"(\AI\"" OR \""trí tuệ nhân tạo\"") AND (sự cố OR khiếu nại OR khắc phục) AND (y tế OR bệnh viện)""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5CAI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%20AND%20%28s%E1%BB%B1%20c%E1%BB%91%20OR%20khi%E1%BA%BFu%20n%E1%BA%A1i%20OR%20kh%E1%BA%AFc%20ph%E1%BB%A5c%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%29%22&page=1,2026-08-01T07:05:30+00:00,200,202741,,raw/doh-c-01-dq-evid-02-p01.body,raw/doh-c-01-dq-evid-02-p01.headers,91FAEE2265E2A11127C992E86A7FE6100AB6DA65054CF218211E6DBEF656B40B,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-02,"(\AI\"" OR \""trí tuệ nhân tạo\"") AND (sự cố OR khiếu nại OR khắc phục) AND (y tế OR bệnh viện)""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5CAI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%20AND%20%28s%E1%BB%B1%20c%E1%BB%91%20OR%20khi%E1%BA%BFu%20n%E1%BA%A1i%20OR%20kh%E1%BA%AFc%20ph%E1%BB%A5c%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%29%22&page=2,2026-08-01T07:05:34+00:00,200,206093,,raw/doh-c-01-dq-evid-02-p02.body,raw/doh-c-01-dq-evid-02-p02.headers,D46E343DCA5646A81FEEC180B91D6E5D97523236BCAF8C5E36EC7C3B3B695011,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-03,"(\AI\"" OR \""trí tuệ nhân tạo\"") AND (\""đánh giá tác động\"" OR kết quả) AND (y tế OR bệnh viện)""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5CAI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%20AND%20%28%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20t%C3%A1c%20%C4%91%E1%BB%99ng%5C%22%20OR%20k%E1%BA%BFt%20qu%E1%BA%A3%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%29%22&page=1,2026-08-01T07:05:38+00:00,200,207089,,raw/doh-c-01-dq-evid-03-p01.body,raw/doh-c-01-dq-evid-03-p01.headers,E0D1A7EBDAB9F3518B6CEF779F794D4E8D19B1E5678725E0BC31097C14545E20,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-03,"(\AI\"" OR \""trí tuệ nhân tạo\"") AND (\""đánh giá tác động\"" OR kết quả) AND (y tế OR bệnh viện)""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5CAI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%20AND%20%28%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20t%C3%A1c%20%C4%91%E1%BB%99ng%5C%22%20OR%20k%E1%BA%BFt%20qu%E1%BA%A3%29%20AND%20%28y%20t%E1%BA%BF%20OR%20b%E1%BB%87nh%20vi%E1%BB%87n%29%22&page=2,2026-08-01T07:05:42+00:00,200,207089,,raw/doh-c-01-dq-evid-03-p02.body,raw/doh-c-01-dq-evid-03-p02.headers,F54EEBB7A1703701CD04B3D44E2B7487B4B6BF1FFA885AA2F9308604A92EE681,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-04,"(\AI ethics\"" OR \""AI governance\"") AND (audit OR inspection OR monitoring OR incident OR complaint OR redress OR \""impact assessment\"" OR outcome OR result) AND (Vietnam OR \""Viet Nam\"") AND (health OR hospital)""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5CAI%20ethics%5C%22%20OR%20%5C%22AI%20governance%5C%22%29%20AND%20%28audit%20OR%20inspection%20OR%20monitoring%20OR%20incident%20OR%20complaint%20OR%20redress%20OR%20%5C%22impact%20assessment%5C%22%20OR%20outcome%20OR%20result%29%20AND%20%28Vietnam%20OR%20%5C%22Viet%20Nam%5C%22%29%20AND%20%28health%20OR%20hospital%29%22&page=1,2026-08-01T07:05:46+00:00,200,208815,,raw/doh-c-01-dq-evid-04-p01.body,raw/doh-c-01-dq-evid-04-p01.headers,21DB6E7700BD4FE6D928D4E78F7386E44D39F1E91F3B7698722C43041EF58762,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-04,"(\AI ethics\"" OR \""AI governance\"") AND (audit OR inspection OR monitoring OR incident OR complaint OR redress OR \""impact assessment\"" OR outcome OR result) AND (Vietnam OR \""Viet Nam\"") AND (health OR hospital)""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5CAI%20ethics%5C%22%20OR%20%5C%22AI%20governance%5C%22%29%20AND%20%28audit%20OR%20inspection%20OR%20monitoring%20OR%20incident%20OR%20complaint%20OR%20redress%20OR%20%5C%22impact%20assessment%5C%22%20OR%20outcome%20OR%20result%29%20AND%20%28Vietnam%20OR%20%5C%22Viet%20Nam%5C%22%29%20AND%20%28health%20OR%20hospital%29%22&page=2,2026-08-01T07:05:50+00:00,200,205463,,raw/doh-c-01-dq-evid-04-p02.body,raw/doh-c-01-dq-evid-04-p02.headers,D5282861C96E9B91684331851EBDA0BEE5931CD9AF7463FC21D8BE111505CAFD,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-05,"(\artificial intelligence\"" OR AI) AND (\""post-implementation monitoring\"" OR \""post-market surveillance\"" OR \""incident reporting\"" OR \""quality management\"" OR \""effectiveness evaluation\"" OR audit) AND (Vietnam OR \""Viet Nam\"") AND (health OR hospital OR \""provincial health department\"")""",1,https://soyte.danang.gov.vn/tim-kiem?query=%28%5Cartificial%20intelligence%5C%22%20OR%20AI%29%20AND%20%28%5C%22post-implementation%20monitoring%5C%22%20OR%20%5C%22post-market%20surveillance%5C%22%20OR%20%5C%22incident%20reporting%5C%22%20OR%20%5C%22quality%20management%5C%22%20OR%20%5C%22effectiveness%20evaluation%5C%22%20OR%20audit%29%20AND%20%28Vietnam%20OR%20%5C%22Viet%20Nam%5C%22%29%20AND%20%28health%20OR%20hospital%20OR%20%5C%22provincial%20health%20department%5C%22%29%22&page=1,2026-08-01T07:05:53+00:00,200,214985,,raw/doh-c-01-dq-evid-05-p01.body,raw/doh-c-01-dq-evid-05-p01.headers,8388F9A3BF25CA162805239B73C901556A48CAEBD87D06A6F7539D5F23354877,58,RAW_PAGE_CAPTURED
DOH-C-01,Sở Y tế Đà Nẵng,https://soyte.danang.gov.vn/,DQ-EVID-05,"(\artificial intelligence\"" OR AI) AND (\""post-implementation monitoring\"" OR \""post-market surveillance\"" OR \""incident reporting\"" OR \""quality management\"" OR \""effectiveness evaluation\"" OR audit) AND (Vietnam OR \""Viet Nam\"") AND (health OR hospital OR \""provincial health department\"")""",2,https://soyte.danang.gov.vn/tim-kiem?query=%28%5Cartificial%20intelligence%5C%22%20OR%20AI%29%20AND%20%28%5C%22post-implementation%20monitoring%5C%22%20OR%20%5C%22post-market%20surveillance%5C%22%20OR%20%5C%22incident%20reporting%5C%22%20OR%20%5C%22quality%20management%5C%22%20OR%20%5C%22effectiveness%20evaluation%5C%22%20OR%20audit%29%20AND%20%28Vietnam%20OR%20%5C%22Viet%20Nam%5C%22%29%20AND%20%28health%20OR%20hospital%20OR%20%5C%22provincial%20health%20department%5C%22%29%22&page=2,2026-08-01T07:05:57+00:00,200,218337,,raw/doh-c-01-dq-evid-05-p02.body,raw/doh-c-01-dq-evid-05-p02.headers,7FEB98ECBF72283E89D6E09C0D31098F6A272F5C6973C19AD5AF45DA342DD180,58,RAW_PAGE_CAPTURED
DOH-S-01,Sở Y tế Thành phố Hồ Chí Minh,https://medinet.gov.vn/,DQ-IMPL-01,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)""",1,https://medinet.gov.vn/tim-kiem?query=%28%5C%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20tr%E1%BB%8B%20AI%5C%22%29%20AND%20%28k%E1%BA%BF%20ho%E1%BA%A1ch%20OR%20tri%E1%BB%83n%20khai%20OR%20%C3%A1p%20d%E1%BB%A5ng%20OR%20th%C3%AD%20%C4%91i%E1%BB%83m%29%22&page=1,2026-08-01T07:06:01+00:00,404,1932,HTTPError: Not Found,raw/doh-s-01-dq-impl-01-p01.body,raw/doh-s-01-dq-impl-01-p01.headers,A1BF9C773808D3B86C11F5D370F3A41F40F4F4DC80623B8F4E27449872C370D9,0,TRANSPORT_ATTEMPTED
DOH-S-01,Sở Y tế Thành phố Hồ Chí Minh,https://medinet.gov.vn/,DQ-IMPL-01,"(\đạo đức AI\"" OR \""AI có trách nhiệm\"" OR \""quản trị AI\"") AND (kế hoạch OR triển khai OR áp dụng OR thí điểm)""",2,https://medinet.gov.vn/tim-kiem?query=%28%5C%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%20OR%20%5C%22qu%E1%BA%A3n%20tr%E1%BB%8B%20AI%5C%22%29%20AND%20%28k%E1%BA%BF%20ho%E1%BA%A1ch%20OR%20tri%E1%BB%83n%20khai%20OR%20%C3%A1p%20d%E1%BB%A5ng%20OR%20th%C3%AD%20%C4%91i%E1%BB%83m%29%22&page=2,2026-08-01T07:06:04+00:00,404,1932,HTTPError: Not Found,raw/doh-s-01-dq-impl-01-p02.body,raw/doh-s-01-dq-impl-01-p02.headers,A1BF9C773808D3B86C11F5D370F3A41F40F4F4DC80623B8F4E27449872C370D9,0,TRANSPORT_ATTEMPTED
DOH-S-01,Sở Y tế Thành phố Hồ Chí Minh,https://medinet.gov.vn/,DQ-TOOL-01,"(\đánh giá tuân thủ\"" OR \""tự đánh giá\"") AND (\""đạo đức AI\"" OR \""AI có trách nhiệm\"")""",1,https://medinet.gov.vn/tim-kiem?query=%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22t%E1%BB%B1%20%C4%91%C3%A1nh%20gi%C3%A1%5C%22%29%20AND%20%28%5C%22%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%29%22&page=1,2026-08-01T07:06:07+00:00,404,1932,HTTPError: Not Found,raw/doh-s-01-dq-tool-01-p01.body,raw/doh-s-01-dq-tool-01-p01.headers,A1BF9C773808D3B86C11F5D370F3A41F40F4F4DC80623B8F4E27449872C370D9,0,TRANSPORT_ATTEMPTED
DOH-S-01,Sở Y tế Thành phố Hồ Chí Minh,https://medinet.gov.vn/,DQ-TOOL-01,"(\đánh giá tuân thủ\"" OR \""tự đánh giá\"") AND (\""đạo đức AI\"" OR \""AI có trách nhiệm\"")""",2,https://medinet.gov.vn/tim-kiem?query=%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22t%E1%BB%B1%20%C4%91%C3%A1nh%20gi%C3%A1%5C%22%29%20AND%20%28%5C%22%C4%91%E1%BA%A1o%20%C4%91%E1%BB%A9c%20AI%5C%22%20OR%20%5C%22AI%20c%C3%B3%20tr%C3%A1ch%20nhi%E1%BB%87m%5C%22%29%22&page=2,2026-08-01T07:06:10+00:00,404,1932,HTTPError: Not Found,raw/doh-s-01-dq-tool-01-p02.body,raw/doh-s-01-dq-tool-01-p02.headers,A1BF9C773808D3B86C11F5D370F3A41F40F4F4DC80623B8F4E27449872C370D9,0,TRANSPORT_ATTEMPTED
DOH-S-01,Sở Y tế Thành phố Hồ Chí Minh,https://medinet.gov.vn/,DQ-TOOL-02,"(nền tảng OR công cụ) AND (\đánh giá tuân thủ\"" OR \""đánh giá tác động\"") AND (\""AI\"" OR \""trí tuệ nhân tạo\"")""",1,https://medinet.gov.vn/tim-kiem?query=%28n%E1%BB%81n%20t%E1%BA%A3ng%20OR%20c%C3%B4ng%20c%E1%BB%A5%29%20AND%20%28%5C%C4%91%C3%A1nh%20gi%C3%A1%20tu%C3%A2n%20th%E1%BB%A7%5C%22%20OR%20%5C%22%C4%91%C3%A1nh%20gi%C3%A1%20t%C3%A1c%20%C4%91%E1%BB%99ng%5C%22%29%20AND%20%28%5C%22AI%5C%22%20OR%20%5C%22tr%C3%AD%20tu%E1%BB%87%20nh%C3%A2n%20t%E1%BA%A1o%5C%22%29%22&page=1,2026-08-01T07:06:13+00:00,404,1932,HTTPError: Not Found,raw/doh-s-01-dq-tool-02-p01.body,raw/doh-s-01-dq-tool-02-p01.headers,A1BF9C773808D3B86C11F5D370F3A41F40F4F4DC80623B8F4E27449872C370D9,0,TRANSPORT_ATTEMPTED
