portal,query_id,locked_query_or_graph_target,page,requested_url,method,retrieval_utc,http_status,transport,api_error,reported_total,returned_count,raw_file,bytes,sha256,headers_file,headers_bytes,headers_sha256,run_status,stopping_rule_assessment
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T22:51:26.648679+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q11-p01.json,185,76213384ff350903327227a3571fbebf57503ff3ebd829e8da1133ebb9892cd4,raw/gov-q11-p01.headers.json,368,efd113555e2288b62d1fbe157b33904ddf30adfecedd9b985ff872daa5c3e2a9,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T22:51:26.648679+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q12-p01.json,175,9e2336842818c272fb2c04a741820a30e193cdd2ad84969188aad8a6313adb4b,raw/gov-q12-p01.headers.json,368,e2beac8d4422638cff108582b72858a3cd503f0dd07a07195c0f0c1033ee1b1b,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-EST-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""quyết định thành lập"" OR ""quy chế"" OR ""chức năng nhiệm vụ"" OR ""thành viên"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T22:51:26.648679+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q13-p01.json,347,a5ca9849779472102baa3707bcfb90ea411f4cdb527bd760ae6d26ea6e9c5c61,raw/gov-q13-p01.headers.json,368,feb14162753502b4120c2653d884c74d00399a3c60418fbb55df6b27144d4824,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-ACT-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""phiên họp"" OR ""biên bản"" OR ""báo cáo hoạt động"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T22:51:26.648679+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q14-p01.json,312,87b8ce99f2c2d32ffb8e1eee0fede0eedd14a0359f241de1983041051852f9da,raw/gov-q14-p01.headers.json,368,b2462ce4bb196b64e8d220e93ec2d58c44f1842fd215227f49f5accb1d9b2266,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T22:51:26.648679+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q15-p01.json,309,52112dd32c976b260e42861bba8b759d00de08fa143fa565192c7dabf998684b,raw/gov-q15-p01.headers.json,368,54f1064cc1112bf374935a26eaa025a0dc1c9d6c628e49123d0bde1aa3e08a5a,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T22:51:26.648679+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q16-p01.json,162,c54306f2380636a70345691b6b563833c5791ebb4f53eb4859e581673e4e0e5a,raw/gov-q16-p01.headers.json,368,df25a33c997cae82a4931661e0f5a8b4051da89b8c0975669885a20e513e9b9e,FAIL_CLOSED,FAILED_API_RESPONSE
GAZ,DQ-LAW-01,"""134/2025/QH15""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22134%2F2025%2FQH15%22,GET,2026-07-31T22:51:26.648679+00:00,200,OK,,,,raw/gaz-q01-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,raw/gaz-q01-p01.headers.json,2803,e6a7d74a409a4c14de7d20e26889af68092fa8d07d726c320033184ce24957bf,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-LAW-02,"""Luật Trí tuệ nhân tạo"" AND (y tế OR ""người bệnh"" OR bệnh viện)",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
GAZ,DQ-DEC-01,"""142/2026/NĐ-CP""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
GAZ,DQ-FRAME-01,"""05/2026/TT-BKHCN""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
