manifestation_id,source_channel,source_record_id,title,year,doi,pmid,openalex_id,raw_artifact_locator,raw_artifact_checksum,retrieval_run_id,query_locator,provenance_status
MANIFEST:OFFICIAL-LEGAL-0145,LEGAL_GOV,OFFICIAL-LEGAL-0145,Sắc lệnh - Sắc luật,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0146,LEGAL_GOV,OFFICIAL-LEGAL-0146,Luật - Pháp lệnh,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0147,LEGAL_GOV,OFFICIAL-LEGAL-0147,Văn bản hợp nhất,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0148,LEGAL_GOV,OFFICIAL-LEGAL-0148,Văn bản chỉ đạo điều hành,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0149,LEGAL_GOV,OFFICIAL-LEGAL-0149,Nghị quyết của Chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0150,LEGAL_GOV,OFFICIAL-LEGAL-0150,Nghị quyết phiên họp của Chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0151,LEGAL_GOV,OFFICIAL-LEGAL-0151,Báo cáo của Chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0152,LEGAL_GOV,OFFICIAL-LEGAL-0152,Thủ tướng và thành viên Chính phủ trả lời chất vấn của ĐBQH,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0153,LEGAL_GOV,OFFICIAL-LEGAL-0153,Giới thiệu Cục Thông tin và Truyền thông Chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0154,LEGAL_GOV,OFFICIAL-LEGAL-0154,Sơ đồ Cổng TTĐT Chính phủ,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0155,LEGAL_GOV,OFFICIAL-LEGAL-0155,'www.chinhphu.vn',2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q01-p01.html,053af5cb28e0fa583b3efebdad85e81e97b10761b204ea05ab82aea7f31cd654,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0156,LEGAL_GOV,OFFICIAL-LEGAL-0156,Lai Châu 22° - 23°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0157,LEGAL_GOV,OFFICIAL-LEGAL-0157,Điện Biên 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0158,LEGAL_GOV,OFFICIAL-LEGAL-0158,Sơn La 22° - 23°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0159,LEGAL_GOV,OFFICIAL-LEGAL-0159,Phú Thọ 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0160,LEGAL_GOV,OFFICIAL-LEGAL-0160,Lào Cai 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0161,LEGAL_GOV,OFFICIAL-LEGAL-0161,Tuyên Quang 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0162,LEGAL_GOV,OFFICIAL-LEGAL-0162,Thái Nguyên 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0163,LEGAL_GOV,OFFICIAL-LEGAL-0163,Cao Bằng 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0164,LEGAL_GOV,OFFICIAL-LEGAL-0164,Lạng Sơn 24° - 25°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0165,LEGAL_GOV,OFFICIAL-LEGAL-0165,Quảng Ninh 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0166,LEGAL_GOV,OFFICIAL-LEGAL-0166,Bắc Ninh 27° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0167,LEGAL_GOV,OFFICIAL-LEGAL-0167,Tp Hải Phòng 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0168,LEGAL_GOV,OFFICIAL-LEGAL-0168,Hà Nội 27° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0169,LEGAL_GOV,OFFICIAL-LEGAL-0169,Hưng Yên 27° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0170,LEGAL_GOV,OFFICIAL-LEGAL-0170,Ninh Bình 27° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0171,LEGAL_GOV,OFFICIAL-LEGAL-0171,Thanh Hóa 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0172,LEGAL_GOV,OFFICIAL-LEGAL-0172,Nghệ An 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0173,LEGAL_GOV,OFFICIAL-LEGAL-0173,Hà Tĩnh 27° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0174,LEGAL_GOV,OFFICIAL-LEGAL-0174,Quảng Trị 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0175,LEGAL_GOV,OFFICIAL-LEGAL-0175,Tp Huế 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0176,LEGAL_GOV,OFFICIAL-LEGAL-0176,Tp Đà Nẵng 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0177,LEGAL_GOV,OFFICIAL-LEGAL-0177,Quảng Ngãi 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0178,LEGAL_GOV,OFFICIAL-LEGAL-0178,Gia Lai 28° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0179,LEGAL_GOV,OFFICIAL-LEGAL-0179,Đắk Lắk 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0180,LEGAL_GOV,OFFICIAL-LEGAL-0180,Khánh Hòa 28° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0181,LEGAL_GOV,OFFICIAL-LEGAL-0181,Lâm Đồng 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0182,LEGAL_GOV,OFFICIAL-LEGAL-0182,Đồng Nai 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0183,LEGAL_GOV,OFFICIAL-LEGAL-0183,Tây Ninh 25° - 26°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0184,LEGAL_GOV,OFFICIAL-LEGAL-0184,Tp Hồ Chí Minh 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0185,LEGAL_GOV,OFFICIAL-LEGAL-0185,Đồng Tháp 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0186,LEGAL_GOV,OFFICIAL-LEGAL-0186,Vĩnh Long 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0187,LEGAL_GOV,OFFICIAL-LEGAL-0187,An Giang 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0188,LEGAL_GOV,OFFICIAL-LEGAL-0188,Tp Cần Thơ 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0189,LEGAL_GOV,OFFICIAL-LEGAL-0189,Cà Mau 26° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q02-p01.html,20321f901a1077d793f4e4c81397fd964b27e83119d7b304f0fbc3858314e06b,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0190,LEGAL_GOV,OFFICIAL-LEGAL-0190,Lai Châu 22° - 25°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0191,LEGAL_GOV,OFFICIAL-LEGAL-0191,Điện Biên 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0192,LEGAL_GOV,OFFICIAL-LEGAL-0192,Sơn La 22° - 25°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0193,LEGAL_GOV,OFFICIAL-LEGAL-0193,Phú Thọ 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0194,LEGAL_GOV,OFFICIAL-LEGAL-0194,Lào Cai 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0195,LEGAL_GOV,OFFICIAL-LEGAL-0195,Tuyên Quang 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0196,LEGAL_GOV,OFFICIAL-LEGAL-0196,Thái Nguyên 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0197,LEGAL_GOV,OFFICIAL-LEGAL-0197,Cao Bằng 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0198,LEGAL_GOV,OFFICIAL-LEGAL-0198,Lạng Sơn 24° - 27°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0199,LEGAL_GOV,OFFICIAL-LEGAL-0199,Quảng Ninh 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0200,LEGAL_GOV,OFFICIAL-LEGAL-0200,Bắc Ninh 27° - 30°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0201,LEGAL_GOV,OFFICIAL-LEGAL-0201,Tp Hải Phòng 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0202,LEGAL_GOV,OFFICIAL-LEGAL-0202,Hà Nội 27° - 30°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0203,LEGAL_GOV,OFFICIAL-LEGAL-0203,Hưng Yên 27° - 30°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0204,LEGAL_GOV,OFFICIAL-LEGAL-0204,Ninh Bình 27° - 30°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0205,LEGAL_GOV,OFFICIAL-LEGAL-0205,Thanh Hóa 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0206,LEGAL_GOV,OFFICIAL-LEGAL-0206,Nghệ An 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0207,LEGAL_GOV,OFFICIAL-LEGAL-0207,Hà Tĩnh 27° - 30°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0208,LEGAL_GOV,OFFICIAL-LEGAL-0208,Quảng Trị 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0209,LEGAL_GOV,OFFICIAL-LEGAL-0209,Tp Huế 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0210,LEGAL_GOV,OFFICIAL-LEGAL-0210,Tp Đà Nẵng 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
