manifestation_id,slot_id,domain,query_id,title,source_url,raw_body_sha256,status
MANIF-MINISTRY-01,MINISTRY-01,moh.gov.vn,DQ-IMPL-01,Bác sĩ AI và bài toán nhân lực y tế: Hợp tác giữa công nghệ và ...,https://vnpa.moh.gov.vn/bac-si-ai-va-bai-toan-nhan-luc-y-te-hop-tac-giua-cong-nghe-va-nhan-van/,098CAD05CED99ED87616A59C621DEC43B52BD5CF959B02AC813E52C7D75C481E,UNSCREENED_DOCUMENT_CAPTURED
MANIF-MINISTRY-02,MINISTRY-02,moh.gov.vn,DQ-IMPL-05,Tập huấn Ứng dụng trí tuệ nhân tạo trong công tác dân số,https://vnpa.moh.gov.vn/tap-huan-ung-dung-tri-tue-nhan-tao-trong-cong-tac-dan-so/,91E66767F6360DD193DF9975684AF7EA0CFC4D512BA48ECE12E06629365DADBD,UNSCREENED_DOCUMENT_CAPTURED
MANIF-MINISTRY-03,MINISTRY-03,most.gov.vn,DQ-IMPL-03,DOI: 10.31276/VJST.2026.3884 RFO-HITL: Kiến trúc tác ...,https://tthc.most.gov.vn/index.php/ban_b/article/download/3884/1906/11470,3AA0D7EA9E8874AFBB2112F71E34C35B637CA25041020DCBAC9AD80D12897C25,UNSCREENED_DOCUMENT_CAPTURED
MANIF-MINISTRY-04,MINISTRY-04,most.gov.vn,DQ-TOOL-01,Đánh giá mức độ sẵn sàng về trí tuệ nhân tạo (AI) theo công cụ ...,https://tthc.most.gov.vn/index.php/ban_b/article/download/3788/1866/11162,703C8AE407717E51E6C13EC8D13769114B139B797CF0A40A4344E4DEDBF80433,UNSCREENED_DOCUMENT_CAPTURED
MANIF-INTL-01,INTL-01,www.who.int/vietnam,DQ-EVID-04,Giới thiệu về WHO tại Việt Nam,https://www.who.int/vietnam/vi/about,5380FB255EDE0C079B856CEB937E6D342635ED32E2EC114EB05FF2567B908947,UNSCREENED_DOCUMENT_CAPTURED
MANIF-SENTINEL-02,SENTINEL-02,soyte.danang.gov.vn,DQ-IMPL-01,"Hội thảo ứng dụng trí tuệ nhân tạo trong khám, chữa bệnh và ...",https://soyte.danang.gov.vn/vi/w/hoi-thao-ung-dung-tri-tue-nhan-tao-trong-kham-chua-benh-va-xay-dung-de-an-phat-trien-y-te-thong-minh-3271122,610459CBF307D598E090A35B3B1C74A8F613AFBB41F4B9A2CB5F3127BD370E85,UNSCREENED_DOCUMENT_CAPTURED
MANIF-SENTINEL-03,SENTINEL-03,medinet.gov.vn,DQ-IMPL-01,Tìm hiểu ứng dụng trí tuệ nhân tạo trong y tế,https://medinet.gov.vn/cai-cach-hanh-chinh-y-te-thong-minh/tim-hieu-ung-dung-tri-tue-nhan-tao-trong-y-te-so-y-te-hcm-cmobile4714-30778.aspx,B905529260E9C6790C1A6B1875AB95EA3DA75253CE96C87616DC4954A00542AA,UNSCREENED_DOCUMENT_CAPTURED
MANIF-SENTINEL-04,SENTINEL-04,bachmai.gov.vn,DQ-IMPL-01,Ứng dụng trí tuệ nhân tạo góp phần nâng cao hiệu quả ...,https://bachmai.gov.vn/bai-viet/ung-dung-tri-tue-nhan-tao-gop-phan-nang-cao-hieu-qua-chan-doan-dieu-tri-benh-ung-thu-phoi?id=b6fa9ccc-f3be-45fc-bf7e-4513d97664ba,029D5D809D87FBFEB4D74A6F36DAABFE7C9F86C8202EEA028C033AB4D57294E7,UNSCREENED_DOCUMENT_CAPTURED
MANIF-SENTINEL-05,SENTINEL-05,vinmec.com,DQ-IMPL-01,Ứng dụng của trí tuệ nhân tạo AI trong chẩn đoán ung thư ...,https://www.vinmec.com/vie/bai-viet/ung-dung-cua-tri-tue-nhan-tao-ai-trong-chan-doan-ung-thu-thuc-quan-vi,8A894CCE471460539BB43996DD2C4AD0897FD09565C4358BDC4D6E65F4F98335,UNSCREENED_DOCUMENT_CAPTURED
