channel_id,domain,query_id,position,source_url,title_from_search,description_from_search,status
MOH,moh.gov.vn,DQ-EVID-05,32,https://vimda.moh.gov.vn/documents/10182/13910674/upload_00574140_1581407586771.pdf?version=1.0&fileId=13917284,C E RT I F I CAT E,"ISO 9001 :2015. Quality Management System. Scope of certification: Manufacturing and supplying the Health protection food (hard capsules, soft.",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,33,https://vimda.moh.gov.vn/documents/10182/73140363/upload_00000536_1757556174272.pdf?version=1.0&fileId=73143553,DOCUMENTO FASCICOLO TECNICO,"History, Post-market surveillance reports, Records of incidents, Recalls and customer information bulletins, User's clinical observation on ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,34,https://imda.moh.gov.vn/documents/10182/82613027/upload_00007568_1777878772849.pdf?version=1.0&fileId=82640696,""";,hd;i","H-ai s6n phAm n6utr6n do C6ngIy Herb-Pharma Corporation s.r.o. (dia chi ... Quality Management,system no. M-0s49123 according EN lso 13485:2016 (valid.",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,35,https://vimda.moh.gov.vn/documents/10182/78815932/upload_00010038_1768468056161.pdf?version=1.0&fileId=78857617,FGXR-ES/ECS,Digitally signed by CÔNG TY. TNHH FUJIFILM. VIỆT NAM. Date: 2026.01.15. 16:02:05. +07'00'. Page 2 ... Medical devices - Quality management systems - ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,36,https://imda.moh.gov.vn/documents/10182/64786293/upload_00002449_1740458309267.pdf?version=1.0&fileId=64803166,Trang thiết bị y tế - Bộ Y tế,Certificati UE di Sistema di Gestione della Qualità / EU Quality Management System Certificates ... ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. Hy. 8. SA.... Embassy of ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,37,https://imda.moh.gov.vn/documents/10182/26204247/upload_00018702_1643171534998.pdf?version=1.0&fileId=26217932,LOA 2021.pdf - Trang thiết bị y tế,"Công ty TNHH DKSH Việt Nam/DKSH Vietnam Co. Ltd. Mã số công ty/Company Registration number: 3700303206. 23 Đại Lộ Độc Lập, Khu công nghiệp ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,38,https://imda.moh.gov.vn/documents/10182/50479792/upload_00065221_1703677019065.pdf?version=1.0&fileId=50549222,agricoltura di modena - Trang thiết bị y tế,Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. By. 8. N°. $8.9.9.7./.4. 7 ... EU Quality management System Certificate (MDR) N° 095/MDR. Notified Body: IMQ ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,39,https://imda.moh.gov.vn/documents/10182/72775773/upload_00004085_1756961568334.pdf?version=1.0&fileId=72786715,Trang thiết bị y tế - Bộ Y tế,Certificato UE di Sistema di Gestione della Qualità/EU Quality Management System Certificate (MDR) ... Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. By.,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,40,https://imda.moh.gov.vn/documents/10182/67919914/upload_00007312_1747625601380.pdf?version=1.0&fileId=67946038,Bộ Y tế DGDMF,Certificato UE di Sistema di gestione della Qualità/UE Quality management System Certificate ... Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. By. 8. Số.. N ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,41,https://imda.moh.gov.vn/documents/10182/60586713/PTN_HOSO_349013_1731118506689.pdf?version=1.0&fileId=60586756,KM_C368 No.2825 VIET SING-20241106111642,"... Việt Nam được lưu hành tại thị trường Việt Nam các trang thiết bị y tế sau ... Through an audit, documented in a report, performed by DQS Medizinprodukte GmbH,.",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,42,https://vimda.moh.gov.vn/documents/10182/8580291/upload_00026504_1539055328006.pdf?version=1.0&fileId=8582393,IQNet,The validity of the certificate is submitted to annual audit and a reassessment of the endre Management System within three years ... Viet Nam. Tel: +84.4.,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,43,https://vimda.moh.gov.vn/documents/10182/30350992/upload_00062192_1652436087852.pdf?version=1.0&fileId=30399484,TÜV - SUD,"above has established and is maintaining a quality management system, which meets the ... Viet Nam to register for circulation the following ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,44,https://imda.moh.gov.vn/documents/10182/85788754/upload_00000415_1783993705167.pdf?version=1.0&fileId=85791583,Bộ Y tế DGDMF,"EU Quality Management System Certificate (MDR) No 093/MDR, 1614/MDD ... Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. By. Embassy of Vietnam in Italy. 8. Só ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,45,https://vimda.moh.gov.vn/documents/10182/74908995/upload_00005318_1760945524408.pdf?version=1.0&fileId=74933939,DIRECTIVE 93/42/EEC,Certification / Recertification Audit date: 30 January 2020. Certification / Recertification cycle start date: 26 February 2020. Subject to ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,46,https://imda.moh.gov.vn/documents/10182/70262322/upload_00003619_1751597891448.pdf?version=1.0&fileId=70269870,Ministero dell - Trang thiết bị y tế,Certificato UE di Sistema di gestione della Qualità/UE Quality management System Certificate ... Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. By. Số:. 8. Só ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,47,https://imda.moh.gov.vn/documents/10182/50479792/upload_00065140_1703676970392.pdf?version=1.0&fileId=50549126,LASERING Medical Laser - Trang thiết bị y tế,"được lưu hành tại thị trường Việt Nam các trang thiết bị y tế sau: We, LASERING S.r.l., Via Staffette Partigiane 54, 41122 Modena, Italy, as ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,48,https://vimda.moh.gov.vn/documents/10182/54492003/upload_00035015_1716967281619.pdf?version=1.0&fileId=54508920,FACE CACE - Trang thiết bị y tế,Certificato UE di Sistema di Gestione della Qualità/EU Quality Management System Certificate (MDR) ... Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. Embassy ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,49,https://imda.moh.gov.vn/documents/10182/59891519/upload_00096212_1729751071342.pdf?version=1.0&fileId=59915117,TTP,"Địa chỉ: Thôn Bá Thôn, Xã Hồng Việt, Huyện Đông Hưng, Tỉnh Thái Bình, Việt Nam. ... This registration is subject to the company maintaining a ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-EVID-05,50,https://imda.moh.gov.vn/documents/10182/78492303/upload_00001640_1767753658310.pdf?version=1.0&fileId=78497427,Bộ Y tế DGDMF,EU Quality management System Certificate nº 0013-23 – Notified Body Istituto Superiore di ... Cơ quan cấp: ĐẠI SỨ QUÁN VIỆT NAM TẠI ITALIA. By. 8. Só 8.6.512.,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-01,1,https://asttmoh.vn/khai-giang-chinh-thuc-du-an-co-hoi-ai-danh-cho-nhan-vien-y-te-va-lop-tap-huan-ung-dung-tri-tue-nhan-tao-danh-cho-nhan-vien-y-te-tai-ha-noi/,KHAI GIẢNG CHÍNH THỨC DỰ ÁN “CƠ HỘI AI DÀNH ...,Thiết kế câu lệnh hiệu quả để khai thác AI;. ○ Ứng dụng AI có trách nhiệm và đạo đức;. ○ Nắm bắt xu hướng phát triển của AI trong y tế. Hình ...,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-02,1,https://asttmoh.vn/khai-giang-chinh-thuc-du-an-co-hoi-ai-danh-cho-nhan-vien-y-te-va-lop-tap-huan-ung-dung-tri-tue-nhan-tao-danh-cho-nhan-vien-y-te-tai-ha-noi/,KHAI GIẢNG CHÍNH THỨC DỰ ÁN “CƠ HỘI AI DÀNH ...,"... Bộ Y tế, đại diện các trường đại học y dược trực thuộc Bộ, cùng hơn hơn 300 học viên là cán bộ y tế tại các bệnh viện ... AI có trách nhiệm ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-TOOL-02,1,http://asttmoh.vn/wp-content/uploads/2026/05/A.-PH-L-C-t-h%C3%A0ng-B-Y-t-_L%C3%A2m-s%C3%A0ng_chung_05.5.signed.pdf,PHỤ LỤC: DANH MỤC NHIỆM VỤ ...,"trí tuệ nhân tạo (AI), tập trung vào ba khâu chính gồm chẩn đoán, chỉ định cận lâm sàng và điều trị. 2. Thu thập, xây dựng và chuẩn hóa bộ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-TOOL-02,2,http://asttmoh.vn/wp-content/uploads/2020/04/1.2-T%C3%A0i-li%E1%BB%87u-B%C3%A1c-s%C4%A9-1.pdf,tài liệu đào tạo liên tục chăm sóc sức khỏe ban đầu ...,"... đánh giá tác động của gia đình như: cây phả hệ, sơ đồ gia đình, chỉ ... ai là người trực tiếp chăm sóc trẻ để thu thập thông tin một ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-TOOL-02,3,http://asttmoh.vn/wp-content/uploads/2015/06/d2.-TAI-LIEU-QUAN-LY-DIEU-DUONG.pdf,BỘ Y TẾ CỤC QUẢN LÝ KHÁM CHỮA BỆNH,"Nếu ai đó có nỗ lực trong công việc, trong học tập thì bạn hãy khen ngợi họ ... Đánh giá tác động: là đánh giá về tính duy trì của chương trình dự án ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-TOOL-02,4,http://asttmoh.vn/wp-content/uploads/2015/06/b2.-TAI-LIEU-QLCL.pdf,tài liệu đào tạo liên tục quản lý chất lượng bệnh viện,"- Xây dựng kế hoạch và đánh giá tuân thủ hướng dẫn và quy trình chuyên môn ... định rõ ai là người có vai trò, trách nhiệm trong công tác cải tiến chất.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-TOOL-02,5,http://asttmoh.vn/wp-content/uploads/2015/06/f2.-TAI-LIEU-CHAM-SOC-NGUOI-BENH-TOAN-DIEN.pdf,BỘ Y TẾ CỤC QUẢN LÝ KHÁM CHỮA BỆNH CHĂM SÓC ...,"... ai làm, ai kiểm tra, ai chịu trách nhiệm chính, ai phối hợp (where, when ... Phối hợp với Tổng hội Y học Việt Nam tiến hành đánh giá tác động thực hiện Chuẩn đạo ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,1,http://asttmoh.vn/wp-content/uploads/2015/06/a2.-TAI-LIEU-ATNB.pdf,tài liệu đào tạo liên tục an toàn người bệnh,"trọng của cơ sở y tế để baỏ vệ người bệnh khỏi những hậu quả xấu và bảo đảm điều trị được liên tục. Ví dụ, một bác sĩ cấp cứu cần liên lạc các chuyên gia như.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,2,http://asttmoh.vn/wp-content/uploads/2015/06/e2.-TAI-LIEU-KIEM-SOAT-NHIEM-KHUAN.pdf,tài liệu đào tạo phòng và kiểm soát nhiễm khuẩn,"LỜI NÓI ĐẦU. Nhiễm khuẩn bệnh viện (NKBV) là hậu quả không mong muốn trong thực hành khám bệnh, chữa bệnh và chăm sóc người bệnh. NKBV làm tăng tỷ lệ mắc.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,3,http://asttmoh.vn/wp-content/uploads/2015/06/e1.-CHUONG-TRINH-KIEM-SOAT-NHIEM-KHUAN.pdf,chương trình đào tạo phòng và kiểm soát nhiễm khuẩn,"- Hậu quả của nhiễm khuẩn bệnh viện. - Mục tiêu và giải pháp tăng cường ... đ) Bộ Y tế và các Sở Y tế tiến hành kiểm tra, giám sát thường xuyên định kỳ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,4,http://asttmoh.vn/wp-content/uploads/2015/06/a1.-CHUONG-TRINH-ATNB.pdf,chương trình đào tạo liên tục an toàn người bệnh,"- Hậu quả của nhiễm khuẩn bệnh viện. - Các văn bản quy phạm pháp luật ... a) Bệnh viện đánh giá hiệu quả việc áp dụng các bộ tiêu chí, tiêu chuẩn, chỉ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,5,http://asttmoh.vn/doi-moi-phong-cach-can-bo-y-te-huong-toi-su-hai-long-cua-nguoi-dan/,Đổi mới phong cách cán bộ y tế hướng tới sự hài lòng của ...,"Ngoài ra, Nghị định 15 của Chính phủ thay thế Nghị định 38 về An toàn vệ sinh thực phẩm, chuyển đổi toàn bộ thủ tục hành chính sang hậu kiểm và ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,6,http://asttmoh.vn/wp-content/uploads/2015/06/c2.-TAI-LIEU-CAP-CUU.pdf,BỘ Y TẾ CỤC QUẢN LÝ KHÁM CHỮA BỆNH,"Nguy cơ bị quá tải, hậu quả là dễ có bệnh nhân bị bỏ sót (ra viện mà chưa ... sở y tế đang điều trị. - Cần có kỹ thuật can thiệp chuyên khoa cao hơn so ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,7,http://asttmoh.vn/wp-content/uploads/2015/06/h2.-TAI-LIEU-QUAN-LY-DAO-TAO-BENH-VIEN-LIEN-TUC.pdf,BỘ Y TẾ CỤC QUẢN LÝ KHÁM CHỮA BỆNH TÀI LIỆU ...,"Các sở y tế đồng bằng sông Hồng, thành phố Hồ Chí Minh và. Sở y tế của 8 tỉnh duyên hải Nam Trung bộ là những tỉnh đã sớm hoàn thiện việc tổ chức hệ thống này.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,8,http://asttmoh.vn/wp-content/uploads/2015/06/f2.-TAI-LIEU-CHAM-SOC-NGUOI-BENH-TOAN-DIEN.pdf,BỘ Y TẾ CỤC QUẢN LÝ KHÁM CHỮA BỆNH CHĂM SÓC ...,"mức biên chế sự nghiệp trong các cơ sở y tế Nhà nước để bảo đảm chăm sóc người bệnh liên tục. 3.2.2. Bệnh viện xây dựng cơ cấu trình độ của điều dưỡng viên, hộ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,9,http://asttmoh.vn/wp-content/uploads/2015/06/b2.-TAI-LIEU-QLCL.pdf,tài liệu đào tạo liên tục quản lý chất lượng bệnh viện,"Cơ hội sử dụng Lean để giảm chi phí là rất lớn, mang lại lợi ích cho người bệnh, nhân viên y tế, bệnh viện, cơ sở y tế và cộng đồng. So sánh các phương pháp cải ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,10,http://asttmoh.vn/wp-content/uploads/2014/09/Bang-kiem-LS-DH.pdf,BẢNG KIỂM DẠY/HỌC - KỸ NĂNG LÂM SÀNG,"E.16 - BẢNG KIỂM LẤY BỆNH PHẨM LÀM TẾ ... Hỏi những thông tin liên quan đến thủ tục hành chính của KH đến khám hoặc đang được chăm sóc, điều trị tại cơ sở y tế.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,11,http://asttmoh.vn/wp-content/uploads/2026/05/A.-PH-L-C-t-h%C3%A0ng-B-Y-t-_L%C3%A2m-s%C3%A0ng_chung_05.5.signed.pdf,PHỤ LỤC: DANH MỤC NHIỆM VỤ ...,"trí tuệ nhân tạo (AI), tập trung vào ba khâu chính gồm chẩn đoán ... dành cho các cơ sở y tế tại Việt. Nam. - Báo cáo đặc điểm dịch tễ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,12,http://asttmoh.vn/wp-content/uploads/2015/06/d2.-TAI-LIEU-QUAN-LY-DIEU-DUONG.pdf,BỘ Y TẾ CỤC QUẢN LÝ KHÁM CHỮA BỆNH,"khoa không mong muốn đã để lại hậu quả cho 2,4% người bệnh nhập viện, ... đ) Bộ Y tế và các Sở Y tế tiến hành kiểm tra, giám sát thường xuyên định kỳ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,13,http://asttmoh.vn/wp-content/uploads/2020/04/1.2-T%C3%A0i-li%E1%BB%87u-B%C3%A1c-s%C4%A9-1.pdf,tài liệu đào tạo liên tục chăm sóc sức khỏe ban đầu ...,"Đó là hệ thống các tổ chức, thiết chế y tế trên địa bàn huyện, có sự kết nối hữu cơ giữa các cơ sở y tế ... kiểm soát; sự phân mảnh của ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,14,http://asttmoh.vn/wp-content/uploads/2014/09/Thuc-hanh-LS-SPK.pdf,THỰC HÀNH LÂM SÀNG - SẢN PHỤ KHOA,"Kiểm tra kích thước của tiểu khung xem có sờ thấy mỏm nhô hay không? Nếu sờ thấy phải đo đường kính nhô - hậu vệ, kiểm tra mặt trong xương cùng. Sự di động ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,15,http://asttmoh.vn/wp-content/uploads/2019/08/Q2_Ch%C6%B0%C6%A1ng-tr%C3%ACnh-v%C3%A0-t%C3%A0i-li%E1%BB%87u-%C4%91%C3%A0o-t%E1%BA%A1o-NHD.pdf,chương trình và tài liệu,Là chương trình nhằm đào tạo các điều dưỡng viên tại các cơ sở y tế để đảm nhiệm việc hướng dẫn thực hành lâm sàng cho điều dưỡng viên. Chương trình hỗ trợ.,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,16,http://asttmoh.vn/wp-content/uploads/2020/03/100-cau-hoi-dap-ve-dich-Covid-19-Cuc-QY-Final.pdf,100 CÂU HỎI ĐÁP VỀ DỊCH BỆNH COVID-19,"Trên thực tế, cần theo dõi dài ngày hậu quả thai sản của những trường hợp bệnh nhân là phụ nữ mang thai nhiễm Covid-19 ở các giao đoạn sớm của thai kỳ. HỎI ĐÁP ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,17,http://asttmoh.vn/wp-content/uploads/2020/04/2.2-T%C3%A0i-li%E1%BB%87u-Y-s%E1%BB%B9-1.pdf,tài liệu đào tạo liên tục chăm sóc sức khỏe ban đầu theo ...,"Số liệu từ Niên giám thống kê của Bộ y tế cho thấy sự thay đổi rõ rệt về mô hình bệnh tật trong số người bệnh đến khám chữa bệnh tại cơ sở y tế. Theo đó, tỷ ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,18,http://asttmoh.vn/wp-content/uploads/2020/06/TT10_Phu-luc-GCP.pdf,BỘ Y TẾ,6.6 Cơ sở y tế/phòng xét nghiệm/các quy trình kỹ thuật/các test. - Giấy chứng nhận. - Kiểm soát chất lượng đã được thiết lập và/hoặc đánh giá ...,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,19,http://asttmoh.vn/wp-content/uploads/2016/08/T%C3%A0i-li%E1%BB%87u-D%E1%BA%A1y-h%E1%BB%8Dc-d%E1%BB%B1a-tr%C3%AAn-n%C4%83ng-l%E1%BB%B1c-d%C3%A0nh-cho-gi%E1%BA%A3ng-vi%C3%AAn-%C4%91%C3%A0o-t%E1%BA%A1o-H%E1%BB%99-sinh.pdf,Tài-liệu-Dạy-học-dựa-trên-năng-lực-dành-cho-giảng-viên- ...,trượt là hậu quả dễ hiểu nếu họ không chịu học. Sự sợ hãi bị ... của trẻ sơ sinh và đưa trẻ đến cơ sở y tế gần nhất để kiểm tra. Tiêu ...,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,20,http://asttmoh.vn/wp-content/uploads/2015/05/Tai-lieu-dao-tao-HIV.AIDS-Trung-cap-Y.pdf,TÀI LIỆU ĐÀO TẠO HIV/AIDS,- Quan hệ tình dục không an toàn: Giao hợp đường âm đạo hoặc hậu môn mà không dùng bao cao su hoặc sử dụng bao cao su không đúng cách. Giao hợp ...,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,21,http://asttmoh.vn/wp-content/uploads/2014/09/codothonban.pdf,TÀI LIỆU ĐÀO TẠO CÔ ĐỠ THÔN BẢN,"Giới thiệu những biện pháp tránh thai đang thông dụng và hiện có tại cơ sở y tế. Cung cấp các thông tin về ưu điểm lẫn nhược điểm, các tác dụng phụ và biến.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,22,http://asttmoh.vn/wp-content/uploads/2014/09/Tu-van-long-ghep_Tai-lieu-hoc-vien.pdf,Tư vấn lồng ghép về sức khoẻ tình dục và sức khỏe sinh sản,"Xác định được các hậu quả liên quan đến sức khoẻ, kinh tế và xã hội của vấn ... giám đốc của cơ sở y tế cũng cần sẵn sàng giúp các phóng viên kiểm tra bất kỳ.",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,23,http://asttmoh.vn/wp-content/uploads/2020/04/4.2-T%C3%A0i-li%E1%BB%87u-H%E1%BB%99-sinh-1.pdf,tài liệu đào tạo liên tục chăm sóc sức khỏe ban đầu ...,- Tuyến y tế địa phương: Sở y tế và các đơn vị trực thuộc Sở y tế. - Tuyến y ... - Đánh giá hiệu quả của làm việc theo ê-kíp y tế. - Phối hợp giữa ê-kíp ...,DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,24,http://asttmoh.vn/wp-content/uploads/2020/04/3.2-T%C3%A0i-li%E1%BB%87u-%C4%90i%E1%BB%81u-d%C6%B0%E1%BB%A1ng-1.pdf,tài liệu đào tạo liên tục chăm sóc sức khỏe ban đầu theo ...,"- Tuyến y tế cơ sở: y tế cơ sở gồm y tế quận, huyện, thị xã, thành phố thuộc ... - Đánh giá hiệu quả của làm việc theo ê-kíp y tế. - Phối hợp giữa ê-kíp ...",DISCOVERED_UNSCREENED
MOH-ASTT,asttmoh.vn,DQ-IMPL-04,25,https://asttmoh.vn/wp-content/uploads/2021/04/QD-ban-hanh-Huong-dan.signed-1.pdf,Ban hành Hướng dẫn nghiên cứu ứng dụng tế bào ...,"Căn cứ Nghị định số 75/2017/NĐ-CP ngày 20 tháng 6 năm 2017 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế;. Căn cứ Thông tư ...",DISCOVERED_UNSCREENED
